date,country,fx_lcu_per_usd,fx_return
2011-07-21,thb,29.877,-0.00334700025135248
2011-07-22,thb,29.837,-0.13397195291831032
2011-07-25,thb,29.795,-0.14086398894868069
2011-07-26,thb,29.695,-0.33619127311186325
2011-07-27,thb,29.702,0.02357021409298276
2011-07-28,thb,29.722,0.06731287276244835
2011-07-29,thb,29.74,0.06054286956311827
2011-08-01,thb,29.729,-0.03699406455615062
2011-08-02,thb,29.74,0.03699406455615062
2011-08-03,thb,29.804,0.21496716594717744
2011-08-04,thb,29.782,-0.07384285234675048
2011-08-05,thb,29.941,0.5324594399297222
2011-08-08,thb,29.794,-0.4921747609909488
2011-08-09,thb,29.976,0.6090030533985047
2011-08-10,thb,29.837,-0.46478274029571054
2011-08-11,thb,29.911,0.24770716287720873
2011-08-12,thb,NA,NA
2011-08-15,thb,29.884,NA
2011-08-16,thb,29.845,-0.1305898492941715
2011-08-17,thb,29.88,0.11720386440030596
2011-08-18,thb,29.886,0.02007830545851519
2011-08-19,thb,29.879,-0.02342508167663126
2011-08-22,thb,29.833,-0.15407291365132636
2011-08-23,thb,29.84,0.02346119696383652
2011-08-24,thb,29.902,0.20755924561757233
2011-08-25,thb,29.96,0.19377908572826288
2011-08-26,thb,29.999,0.1300889124235649
2011-08-29,thb,29.988,-0.0366746132438589
2011-08-30,thb,30.011,0.07666794822114298
2011-08-31,thb,30.017,0.0199906710868003
2011-09-01,thb,29.952,-0.2167787538713384
2011-09-02,thb,29.953,0.00333861948114133
2011-09-06,thb,29.922,-0.10354906979528344
2011-09-07,thb,29.963,0.13692913553016162
2011-09-08,thb,30.021,0.19338496290868257
2011-09-09,thb,30.045,0.07991210094626666
2011-09-12,thb,30.128,0.2758714128904938
2011-09-13,thb,30.164,0.119418842560437
2011-09-14,thb,30.237,0.24171797004495232
2011-09-15,thb,30.277,0.13220083228904222
2011-09-16,thb,30.353,0.2507011044224239
2011-09-19,thb,30.449,0.3157793486177063
2011-09-20,thb,30.623,0.5698207715762571
2011-09-21,thb,30.412,-0.6914093243714614
2011-09-22,thb,30.685,0.8936668474870402
2011-09-23,thb,30.823,0.4487228703744961
2011-09-26,thb,31.1894,1.1817128954959344
2011-09-27,thb,30.993,-0.6316920964346551
2011-09-28,thb,30.988,-0.01613397657620474
2011-09-29,thb,31.193,0.6593677899181749
2011-09-30,thb,31.154,-0.12510627644237715
2011-10-03,thb,31.287,0.42600279027715793
2011-10-04,thb,31.179,-0.34578845327915
2011-10-05,thb,31.146,-0.10589652012469308
2011-10-06,thb,31.12,-0.08351267629564951
2011-10-07,thb,NA,NA
2011-10-11,thb,30.893,NA
2011-10-12,thb,30.978,0.2747654102126962
2011-10-13,thb,30.82,-0.5113445233597247
2011-10-14,thb,30.841,0.06811436989968556
2011-10-17,thb,30.679,-0.5266592147244342
2011-10-18,thb,30.704,0.08145578216218752
2011-10-19,thb,30.644,-0.1956054610769975
2011-10-20,thb,30.948,0.9871492032633712
2011-10-21,thb,31.064,0.37412157421581327
2011-10-24,thb,31.064,0
2011-10-25,thb,30.837,-0.7334324730471575
2011-10-26,thb,30.829,-0.02594622659124468
2011-10-27,thb,30.741,-0.28585369472917677
2011-10-28,thb,30.53,-0.6887461738903866
2011-10-31,thb,30.705,0.5715701034576082
2011-11-01,thb,30.825,0.39005412690453767
2011-11-02,thb,30.839,0.04540736974747439
2011-11-03,thb,30.855,0.05186890251476228
2011-11-04,thb,30.656,-0.6470409984580261
2011-11-07,thb,30.685,0.09455340526103306
2011-11-08,thb,30.711,0.08469607646830468
2011-11-09,thb,30.657,-0.17598753075618312
2011-11-10,thb,30.809,0.49458337891730153
2011-11-11,thb,30.823,0.045430945745073
2011-11-14,thb,30.776,-0.15259990948113256
2011-11-15,thb,30.799,0.07470564699856297
2011-11-16,thb,30.852,0.17193561517729883
2011-11-17,thb,30.865,0.04212777741066098
2011-11-18,thb,30.988,0.3977176923796843
2011-11-21,thb,31.051,0.20309812103884717
2011-11-22,thb,31.185,0.43061959980414954
2011-11-23,thb,31.249,0.20501656923133105
2011-11-28,thb,31.314,0.207790621893178
2011-11-29,thb,31.322,0.02554441549107444
2011-11-30,thb,31.211,-0.3550129262360091
2011-12-01,thb,30.938,-0.87853949674086
2011-12-02,thb,30.849,-0.2880866899309886
2011-12-05,thb,NA,NA
2011-12-06,thb,30.876,NA
2011-12-07,thb,30.795,-0.2626843948601021
2011-12-08,thb,30.761,-0.1104685277068196
2011-12-09,thb,NA,NA
2011-12-12,thb,NA,NA
2011-12-13,thb,31.187,NA
2011-12-14,thb,31.249,0.1986034351304955
2011-12-15,thb,31.371,0.38965236141619286
2011-12-16,thb,31.344,-0.08610380823763641
2011-12-19,thb,31.285,-0.18841117518579864
2011-12-20,thb,31.295,0.03195909263378205
2011-12-21,thb,31.225,-0.22392843650234084
2011-12-22,thb,31.33,0.33570489524588076
2011-12-23,thb,31.288,-0.1341467510887373
2011-12-27,thb,31.416,0.40826798224955496
2011-12-28,thb,31.528,0.3558722616994192
2011-12-29,thb,31.724,0.6197452328370545
2011-12-30,thb,31.703,-0.06621785916829381
2012-01-03,thb,NA,NA
2012-01-04,thb,31.463,NA
2012-01-05,thb,31.557,0.29831821552446236
2012-01-06,thb,31.637,0.25318872910831125
2012-01-09,thb,31.793,0.4918818052400909
2012-01-10,thb,31.708,-0.2677124793821317
2012-01-11,thb,31.73,0.06935906201950282
2012-01-12,thb,31.833,0.32408819644587084
2012-01-13,thb,31.775,-0.1823670484045525
2012-01-17,thb,31.834,0.1855083932145174
2012-01-18,thb,31.791,-0.13516701468541115
2012-01-19,thb,31.724,-0.21097386397355145
2012-01-20,thb,31.543,-0.5721797898194936
2012-01-23,thb,31.504,-0.12371724261082127
2012-01-24,thb,31.433,-0.22562254355662503
2012-01-25,thb,31.513,0.2541862646515458
2012-01-26,thb,31.365,-0.47075375590126534
2012-01-27,thb,31.306,-0.18828490826754415
2012-01-30,thb,31.104,-0.6473344188002272
2012-01-31,thb,31.04,-0.2059732963010763
2012-02-01,thb,31.031,-0.02899904967881283
2012-02-02,thb,30.908,-0.3971654746892206
2012-02-03,thb,30.942,0.1099434225539042
2012-02-06,thb,30.923,-0.06142407046754172
2012-02-07,thb,30.94,0.05496015527186593
2012-02-08,thb,30.788,-0.49248414728491063
2012-02-09,thb,30.744,-0.1430150409527986
2012-02-10,thb,30.819,0.2436529639693319
2012-02-13,thb,30.834,0.04865943359111391
2012-02-14,thb,30.848,0.04539411899875389
2012-02-15,thb,30.847,-0.00324175378905167
2012-02-16,thb,30.85,0.00972494611524155
2012-02-17,thb,30.82,-0.09729204594268737
2012-02-21,thb,30.745,-0.24364504865368453
2012-02-22,thb,30.626,-0.38780580124169184
2012-02-23,thb,30.464,-0.5303662784061469
2012-02-24,thb,30.326,-0.4540228230207166
2012-02-27,thb,30.435,0.3587831567140043
2012-02-28,thb,30.399,-0.11835488115972126
2012-02-29,thb,30.25,-0.49135286574397696
2012-03-01,thb,30.5,0.8230499136515412
2012-03-02,thb,30.6189,0.3890781738353333
2012-03-05,thb,30.65,0.10151970305010138
2012-03-06,thb,30.689,0.127162181500573
2012-03-07,thb,NA,NA
2012-03-08,thb,30.623,NA
2012-03-09,thb,30.54,-0.27140608194180516
2012-03-12,thb,30.642,0.33343171030755236
2012-03-13,thb,30.59,-0.16984587307500298
2012-03-14,thb,30.709,0.3882613076578334
2012-03-15,thb,30.808,0.321862527321759
2012-03-16,thb,30.709,-0.321862527321759
2012-03-19,thb,30.696,-0.04234182947389087
2012-03-20,thb,30.753,0.18551975247227404
2012-03-21,thb,30.763,0.03251186711779041
2012-03-22,thb,30.775,0.03900029299650498
2012-03-23,thb,30.779,0.01299671834691373
2012-03-26,thb,30.764,-0.0487464059178766
2012-03-27,thb,30.693,-0.2310559629894904
2012-03-28,thb,30.758,0.21155074528191875
2012-03-29,thb,30.849,0.29542118974315024
2012-03-30,thb,30.844,-0.01620929444490215
2012-04-02,thb,30.808,-0.11678454581063312
2012-04-03,thb,30.806,-0.00649203103422202
2012-04-04,thb,30.964,0.5115763140201235
2012-04-05,thb,31.003,0.12587346539074673
2012-04-06,thb,NA,NA
2012-04-09,thb,NA,NA
2012-04-10,thb,30.948,NA
2012-04-11,thb,30.962,0.04522694310655773
2012-04-12,thb,30.804,-0.5116094441270036
2012-04-13,thb,NA,NA
2012-04-16,thb,NA,NA
2012-04-17,thb,30.821,NA
2012-04-18,thb,30.801,-0.06491188439929907
2012-04-19,thb,30.898,0.3144299904920711
2012-04-20,thb,30.913,0.04853505134834179
2012-04-23,thb,30.948,0.11315692838667069
2012-04-24,thb,31.008,0.19368590211477077
2012-04-25,thb,30.947,-0.19691718089362983
2012-04-26,thb,30.901,-0.1487518059825721
2012-04-27,thb,30.85,-0.16517954881969388
2012-04-30,thb,30.718,-0.4287948357960314
2012-05-01,thb,NA,NA
2012-05-02,thb,30.779,NA
2012-05-03,thb,30.887,0.35027441514912105
2012-05-04,thb,30.947,0.19406804939419153
2012-05-07,thb,NA,NA
2012-05-08,thb,30.983,NA
2012-05-09,thb,31.035,0.16769328964425512
2012-05-10,thb,31.095,0.19314346902365995
2012-05-11,thb,NA,NA
2012-05-14,thb,31.243,NA
2012-05-15,thb,31.369,0.40247930137682353
2012-05-16,thb,31.48,0.35322794447711914
2012-05-17,thb,31.381,-0.3149809320586616
2012-05-18,thb,31.432,0.1623868027542663
2012-05-21,thb,31.292,-0.44640084333242847
2012-05-22,thb,31.294,0.00639120570311568
2012-05-23,thb,31.513,0.6973773227853641
2012-05-24,thb,31.589,0.24087996180148785
2012-05-25,thb,31.665,0.2403011242659403
2012-05-29,thb,31.686,0.06629729844576104
2012-05-30,thb,31.815,0.4062933731904472
2012-05-31,thb,31.896,0.25427333942982244
2012-06-01,thb,31.84,-0.1757249102871672
2012-06-04,thb,NA,NA
2012-06-05,thb,31.589,NA
2012-06-06,thb,31.48,-0.3456535176531439
2012-06-07,thb,31.461,-0.06037400288247951
2012-06-08,thb,31.78,1.0088477588192202
2012-06-11,thb,31.567,-0.6724889978309001
2012-06-12,thb,31.666,0.3131278948981464
2012-06-13,thb,31.604,-0.1959855218755635
2012-06-14,thb,31.559,-0.14248850628884036
2012-06-15,thb,31.516,-0.1363456414156694
2012-06-18,thb,31.452,-0.20327792541721124
2012-06-19,thb,31.427,-0.07951780822632593
2012-06-20,thb,31.471,0.1399090819337534
2012-06-21,thb,31.643,0.5450468226028349
2012-06-22,thb,31.806,0.5137996141352019
2012-06-25,thb,31.881,0.23552698249433843
2012-06-26,thb,31.82,-0.19151981490268533
2012-06-27,thb,31.881,0.19151981490268533
2012-06-28,thb,31.86,-0.06589165767652005
2012-06-29,thb,31.812,-0.15077273870134356
2012-07-02,thb,31.629,-0.5769155831966799
2012-07-03,thb,31.537,-0.2912961563318994
2012-07-05,thb,31.551,0.04438245063980162
2012-07-06,thb,31.631,0.2532368166648258
2012-07-09,thb,31.76,0.4069984006285665
2012-07-10,thb,31.722,-0.11971898975668972
2012-07-11,thb,31.724,0.00630457397048367
2012-07-12,thb,31.777,0.16692654385539463
2012-07-13,thb,31.773,-0.0125885129985015
2012-07-16,thb,31.624,-0.4700546535257644
2012-07-17,thb,31.564,-0.18990953355957352
2012-07-18,thb,31.648,0.265772478151316
2012-07-19,thb,31.651,0.00947882273729661
2012-07-20,thb,31.702,0.16100267080263464
2012-07-23,thb,31.755,0.16704228792372433
2012-07-24,thb,31.763,0.02518971013665272
2012-07-25,thb,31.774,0.03462549415269578
2012-07-26,thb,31.667,-0.33732161050124
2012-07-27,thb,31.572,-0.30044773466633146
2012-07-30,thb,31.576,0.0126686514390073
2012-07-31,thb,31.566,-0.03167463838211759
2012-08-01,thb,31.498,-0.21565402243362009
2012-08-02,thb,NA,NA
2012-08-03,thb,31.604,NA
2012-08-06,thb,31.502,-0.32326589809432704
2012-08-07,thb,31.472,-0.09527742328403475
2012-08-08,thb,31.513,0.1301897461015944
2012-08-09,thb,31.473,-0.1270123690261027
2012-08-10,thb,31.489,0.05082430781873093
2012-08-13,thb,NA,NA
2012-08-14,thb,31.451,NA
2012-08-15,thb,31.514,0.20011123965177904
2012-08-16,thb,31.545,0.09832062829189248
2012-08-17,thb,31.524,-0.06659373313695482
2012-08-20,thb,31.509,-0.04759411826551485
2012-08-21,thb,31.478,-0.09843301793388548
2012-08-22,thb,31.42,-0.18442563019340777
2012-08-23,thb,31.262,-0.504133035419585
2012-08-24,thb,31.227,-0.1120197271838208
2012-08-27,thb,31.244,0.05442525466095027
2012-08-28,thb,31.335,0.2908325928588251
2012-08-29,thb,31.321,-0.04468845835354784
2012-08-30,thb,31.396,0.23916971714639249
2012-08-31,thb,31.37,-0.08284740619806108
2012-09-04,thb,31.182,-0.6011016948227255
2012-09-05,thb,31.258,0.24343381656422025
2012-09-06,thb,31.237,-0.06720537895956724
2012-09-07,thb,31.228,-0.02881613723615395
2012-09-10,thb,31.076,-0.4879311169870171
2012-09-11,thb,31.099,0.07398472392163846
2012-09-12,thb,30.983,-0.3736997358217309
2012-09-13,thb,31.008,0.08065687391822784
2012-09-14,thb,30.82,-0.6081405816385832
2012-09-17,thb,30.797,-0.07465472537848683
2012-09-18,thb,30.877,0.25942875399307397
2012-09-19,thb,30.813,-0.2074891326338868
2012-09-20,thb,30.868,0.17833697435798437
2012-09-21,thb,30.85,-0.05832982439599732
2012-09-24,thb,30.925,0.2428167927154945
2012-09-25,thb,30.929,0.01293368256076732
2012-09-26,thb,30.984,0.1776687108291597
2012-09-27,thb,30.984,0
2012-09-28,thb,30.824,-0.5177334888594398
2012-10-01,thb,30.834,0.03243699142907452
2012-10-02,thb,30.736,-0.3183371211946451
2012-10-03,thb,30.71,-0.08462715734700588
2012-10-04,thb,30.617,-0.30329242026958525
2012-10-05,thb,30.552,-0.21252603268200332
2012-10-09,thb,30.636,0.2745638124132199
2012-10-10,thb,30.724,0.28683200890884386
2012-10-11,thb,30.737,0.0423032498458209
2012-10-12,thb,30.652,-0.2769227526735918
2012-10-15,thb,30.736,0.27366929180430155
2012-10-16,thb,30.679,-0.1856224582478472
2012-10-17,thb,30.619,-0.1957650140688827
2012-10-18,thb,30.623,0.01306293068710218
2012-10-19,thb,30.691,0.2218091394448063
2012-10-22,thb,30.742,0.16603457983879188
2012-10-23,thb,NA,NA
2012-10-24,thb,30.765,NA
2012-10-25,thb,30.684,-0.26363340954036474
2012-10-26,thb,30.722,0.1237664229904123
2012-10-31,thb,30.689,-0.10747261297279208
2012-11-01,thb,30.713,0.07817335338335951
2012-11-02,thb,30.728,0.04882733125439742
2012-11-05,thb,30.792,0.20806249378413355
2012-11-06,thb,30.804,0.038963569555861
2012-11-07,thb,30.714,-0.2925974973502221
2012-11-08,thb,30.704,-0.03256374381570559
2012-11-09,thb,30.659,-0.14666821396231988
2012-11-12,thb,30.633,-0.08483978842104278
2012-11-13,thb,30.675,0.13701313554643768
2012-11-14,thb,30.681,0.01955798950104004
2012-11-15,thb,30.709,0.09122007474049454
2012-11-16,thb,30.753,0.14317792299838317
2012-11-19,thb,30.722,-0.10085401424202443
2012-11-20,thb,30.681,-0.13354398349685326
2012-11-21,thb,30.715,0.11075641239051136
2012-11-26,thb,30.675,-0.1303144018915514
2012-11-27,thb,30.687,0.03911215460048467
2012-11-28,thb,30.704,0.05538271223644031
2012-11-29,thb,30.724,0.065116887109129
2012-11-30,thb,30.691,-0.10746561320829072
2012-12-03,thb,30.671,-0.06518692581147789
2012-12-04,thb,30.661,-0.03260940484124397
2012-12-05,thb,NA,NA
2012-12-06,thb,30.677,NA
2012-12-07,thb,30.667,-0.03260302584955354
2012-12-10,thb,NA,NA
2012-12-11,thb,30.641,NA
2012-12-12,thb,30.63,-0.03590605708470029
2012-12-13,thb,30.641,0.03590605708470029
2012-12-14,thb,30.643,0.00652698910221793
2012-12-17,thb,30.587,-0.18291692181611197
2012-12-18,thb,30.577,-0.03269897354361006
2012-12-19,thb,30.603,0.08499510155357548
2012-12-20,thb,30.631,0.09145246742492397
2012-12-21,thb,30.64,0.02937768296495946
2012-12-26,thb,30.646,0.01958032835940315
2012-12-27,thb,30.656,0.0326253632465523
2012-12-28,thb,30.627,-0.09464289334619735
2013-01-02,thb,30.472,-0.5073743678685183
2013-01-03,thb,30.367,-0.34517366903377145
2013-01-04,thb,30.446,0.2598130151097333
2013-01-07,thb,30.454,0.02627257814782346
2013-01-08,thb,30.44,-0.04598154250556874
2013-01-09,thb,30.411,-0.09531479251125852
2013-01-10,thb,30.392,-0.06249691830482185
2013-01-11,thb,30.268,-0.4088367053049158
2013-01-14,thb,30.278,0.0330327357411786
2013-01-15,thb,30.099,-0.5929427578101443
2013-01-16,thb,29.935,-0.5463584234270069
2013-01-17,thb,29.807,-0.42850991216254464
2013-01-18,thb,29.791,-0.05369307823883673
2013-01-22,thb,29.778,-0.04364686399429551
2013-01-23,thb,29.785,0.02350452472921205
2013-01-24,thb,29.821,0.12079322342484212
2013-01-25,thb,29.875,0.18091669367756855
2013-01-28,thb,29.957,0.2741009872300637
2013-01-29,thb,29.858,-0.33102094925769876
2013-01-30,thb,29.775,-0.2783695390034868
2013-01-31,thb,29.793,0.06043513479676576
2013-02-01,thb,29.882,0.2982825839561887
2013-02-04,thb,29.738,-0.48306031538616345
2013-02-05,thb,29.749,0.03698287062845473
2013-02-06,thb,29.768,0.06384730630051294
2013-02-07,thb,29.784,0.05373455260944126
2013-02-08,thb,29.797,0.04363807323239932
2013-02-11,thb,29.808,0.0369096556493087
2013-02-12,thb,29.893,0.28475254161404173
2013-02-13,thb,29.806,-0.29146237487718274
2013-02-14,thb,29.805,-0.00335508547113505
2013-02-15,thb,29.85,0.15086751667210407
2013-02-19,thb,29.88,0.10045204260054064
2013-02-20,thb,29.835,-0.1507159290571103
2013-02-21,thb,29.875,0.13398092776295556
2013-02-22,thb,29.834,-0.13733275199361294
2013-02-25,thb,NA,NA
2013-02-26,thb,29.86,NA
2013-02-27,thb,29.822,-0.12734159423288816
2013-02-28,thb,29.797,-0.08386588659758942
2013-03-01,thb,29.75,-0.15785853111007775
2013-03-04,thb,29.821,0.2383711323260318
2013-03-05,thb,29.795,-0.08722491159569579
2013-03-07,thb,29.757,-0.12761957669757962
2013-03-08,thb,29.747,-0.03361118611904246
2013-03-11,thb,29.754,0.02352901642757032
2013-03-12,thb,29.629,-0.42099652972380497
2013-03-13,thb,29.615,-0.04726217088850681
2013-03-14,thb,29.642,0.0911284805794832
2013-03-15,thb,29.574,-0.22966775834274425
2013-03-18,thb,29.575,0.00338129131542963
2013-03-19,thb,29.371,-0.6921616884898452
2013-03-20,thb,29.194,-0.6044584271165387
2013-03-21,thb,29.202,0.02739913709857155
2013-03-22,thb,29.264,0.21208915691377503
2013-03-25,thb,29.254,-0.03417751836134464
2013-03-26,thb,29.351,0.33103007790424854
2013-03-27,thb,29.317,-0.11590646964747542
2013-03-28,thb,29.254,-0.21512360825677312
2013-03-29,thb,29.302,0.16394566142250433
2013-04-01,thb,29.308,0.02047432185960929
2013-04-02,thb,29.344,0.12275797763368068
2013-04-03,thb,29.417,0.24846424518010224
2013-04-04,thb,29.38,-0.12585677801242312
2013-04-05,thb,29.301,-0.26925256122813934
2013-04-08,thb,NA,NA
2013-04-09,thb,29.041,NA
2013-04-10,thb,28.962,-0.27239987190124104
2013-04-11,thb,29.015,0.1828311736161048
2013-04-12,thb,29.04,0.08612523140234529
2013-04-15,thb,29.04,0
2013-04-16,thb,29.04,0
2013-04-17,thb,28.928,-0.3864205746829441
2013-04-18,thb,28.787,-0.48860878633867344
2013-04-19,thb,28.699,-0.30616173934170376
2013-04-22,thb,28.66,-0.1359856552936467
2013-04-23,thb,28.791,0.45604159035748104
2013-04-24,thb,28.86,0.2393715042124267
2013-04-25,thb,29.004,0.49771981636217433
2013-04-26,thb,29.319,1.080201851546203
2013-04-29,thb,29.262,-0.1946024068837815
2013-04-30,thb,29.335,0.24915964218528153
2013-05-01,thb,NA,NA
2013-05-02,thb,29.413,NA
2013-05-03,thb,29.59,0.5999712928117962
2013-05-06,thb,NA,NA
2013-05-07,thb,29.65,NA
2013-05-08,thb,29.55,-0.33783815916272886
2013-05-09,thb,29.429,-0.41031611170843085
2013-05-10,thb,29.67,0.8155851567707817
2013-05-13,thb,29.775,0.3532680938632904
2013-05-14,thb,29.616,-0.5354359410222109
2013-05-15,thb,29.733,0.39427842615396
2013-05-16,thb,29.685,-0.16156723700424536
2013-05-17,thb,29.803,0.39671918626607017
2013-05-20,thb,29.868,0.21786135881560753
2013-05-21,thb,29.75,-0.39585411818165994
2013-05-22,thb,29.786,0.12093524720371283
2013-05-23,thb,30.002,0.7225561643022793
2013-05-24,thb,NA,NA
2013-05-28,thb,29.94,NA
2013-05-29,thb,30.151,0.702271112753694
2013-05-30,thb,30.185,0.11270221293702144
2013-05-31,thb,30.182,-0.0099392052030911
2013-06-03,thb,30.441,0.8544663768697003
2013-06-04,thb,30.429,-0.03942829030871842
2013-06-05,thb,30.524,0.3117158365418149
2013-06-06,thb,30.583,0.19310395972254035
2013-06-07,thb,30.645,0.20252179130828551
2013-06-10,thb,30.717,0.23467303230946257
2013-06-11,thb,30.891,0.564863208193378
2013-06-12,thb,31.059,0.5423742109362362
2013-06-13,thb,30.993,-0.21272489166674904
2013-06-14,thb,30.564,-1.3938526750097768
2013-06-17,thb,30.651,0.28424424920761027
2013-06-18,thb,30.755,0.33872943829349467
2013-06-19,thb,30.894,0.4509407631728024
2013-06-20,thb,31.032,0.4456939845606467
2013-06-21,thb,31.18,0.4757933491964738
2013-06-24,thb,31.116,-0.20547072851031525
2013-06-25,thb,30.995,-0.38962551906447374
2013-06-26,thb,31.067,0.23202614257251675
2013-06-27,thb,31.107,0.12867116646426702
2013-06-28,thb,31.137,0.09639484070111948
2013-07-01,thb,NA,NA
2013-07-02,thb,30.935,NA
2013-07-03,thb,31.063,0.4129171323823844
2013-07-08,thb,31.423,1.1522708548332703
2013-07-09,thb,31.355,-0.21663648601242255
2013-07-10,thb,31.257,-0.3130392896828038
2013-07-11,thb,31.068,-0.6065000540755427
2013-07-12,thb,31.109,0.13188158303720776
2013-07-15,thb,31.156,0.1509676669928961
2013-07-16,thb,31.076,-0.25710259695275184
2013-07-17,thb,31.064,-0.03862246588082208
2013-07-18,thb,31.075,0.0354044967408651
2013-07-19,thb,31.122,0.15113272005433664
2013-07-22,thb,NA,NA
2013-07-23,thb,30.914,NA
2013-07-24,thb,30.924,0.03234257281015118
2013-07-25,thb,31.076,0.4903235629945879
2013-07-26,thb,31.108,0.10292037445225331
2013-07-29,thb,31.182,0.2375984421662647
2013-07-30,thb,31.252,0.22423688801382904
2013-07-31,thb,31.357,0.3354153506381241
2013-08-01,thb,31.296,-0.1947233788472058
2013-08-02,thb,31.393,0.3094644272922942
2013-08-05,thb,31.323,-0.22322861492467536
2013-08-06,thb,31.398,0.2391544642042387
2013-08-07,thb,31.451,0.16865825252105893
2013-08-08,thb,31.328,-0.391851279523614
2013-08-09,thb,31.221,-0.34213210242679537
2013-08-12,thb,NA,NA
2013-08-13,thb,31.245,NA
2013-08-14,thb,31.311,0.211011012497897
2013-08-15,thb,31.257,-0.17261224078679582
2013-08-16,thb,31.286,0.09273620414225192
2013-08-19,thb,31.343,0.1820243520991749
2013-08-20,thb,31.616,0.8672364904886543
2013-08-21,thb,31.756,0.44183622974101056
2013-08-22,thb,32.091,1.049393312923641
2013-08-23,thb,31.968,-0.3840214525960395
2013-08-26,thb,31.944,-0.07510327052231425
2013-08-27,thb,32.138,0.6054760858641206
